06:56:42 loading abstraction from abstraction/
06:56:42   loaded_streets=('flop', 'turn', 'river'), lru_max=2000000
06:56:42 warming preflop-tier cache (~6s)...
06:56:44 config: DeepCFRConfig(advantage_hidden=(256, 256, 256), policy_hidden=(256, 256, 256), activation='relu', layer_norm=True, learning_rate=0.001, optimizer='adam', grad_clip=1.0, batch_size=256, outer_iters=250, traversals_per_iter=400, train_steps_per_iter=200, policy_train_steps=4000, advantage_buffer_size=500000, policy_buffer_size=500000, cfr_weighting='linear', num_players_train=(6, 8, 9), seat_randomization=True, seed=2026, checkpoint_every=25, lbr_every=25)
06:56:44 training -> /Users/joshuatseppich/projects/decision-db/training/pilot/
08:27:41 [iter 133/250] 44.0s trav + 2.1s train (adv_buf=912022, policy_buf=500000, wall=89.6min, eta=78.8min)
08:28:12 [iter 134/250] 28.7s trav + 2.0s train (adv_buf=917438, policy_buf=500000, wall=90.1min, eta=78.0min)
08:31:21 [iter 135/250] 56.6s trav + 2.3s train (adv_buf=929162, policy_buf=500000, wall=91.1min, eta=77.6min)
08:31:54 [iter 136/250] 31.4s trav + 2.1s train (adv_buf=934365, policy_buf=500000, wall=91.7min, eta=76.8min)
08:32:48 [iter 137/250] 51.9s trav + 2.1s train (adv_buf=945134, policy_buf=500000, wall=92.6min, eta=76.3min)
08:33:51 [iter 138/250] 55.0s trav + 2.1s train (adv_buf=956560, policy_buf=500000, wall=93.5min, eta=75.9min)
08:36:34 [iter 139/250] 42.8s trav + 2.3s train (adv_buf=964624, policy_buf=500000, wall=94.3min, eta=75.3min)
08:44:28 [iter 140/250] 37.8s trav + 2.4s train (adv_buf=972123, policy_buf=500000, wall=94.9min, eta=74.6min)
08:46:39 [iter 141/250] 50.2s trav + 2.2s train (adv_buf=981910, policy_buf=500000, wall=95.8min, eta=74.1min)
08:48:34 [iter 142/250] 49.3s trav + 2.5s train (adv_buf=990721, policy_buf=500000, wall=96.7min, eta=73.5min)
08:50:06 [iter 143/250] 41.4s trav + 2.2s train (adv_buf=998893, policy_buf=500000, wall=97.4min, eta=72.9min)
08:57:10 [iter 144/250] 42.5s trav + 2.2s train (adv_buf=1006540, policy_buf=500000, wall=98.1min, eta=72.2min)
08:59:26 [iter 145/250] 41.6s trav + 3.1s train (adv_buf=1014362, policy_buf=500000, wall=98.9min, eta=71.6min)
09:02:17 [iter 146/250] 45.6s trav + 2.2s train (adv_buf=1022507, policy_buf=500000, wall=99.7min, eta=71.0min)
09:02:55 [iter 147/250] 35.6s trav + 2.2s train (adv_buf=1029322, policy_buf=500000, wall=100.3min, eta=70.3min)
09:12:57 [iter 148/250] 52.7s trav + 2.2s train (adv_buf=1039970, policy_buf=500000, wall=101.2min, eta=69.8min)
09:15:59 [iter 149/250] 50.8s trav + 2.2s train (adv_buf=1050158, policy_buf=500000, wall=102.1min, eta=69.2min)
09:16:32 [iter 150/250] 30.5s trav + 2.1s train (adv_buf=1055534, policy_buf=500000, wall=102.7min, eta=68.4min)
09:16:38 [iter 150] checkpoint -> iter_0150.pt
09:19:31 [iter 151/250] 54.5s trav + 2.1s train (adv_buf=1065556, policy_buf=500000, wall=103.7min, eta=68.0min)
09:22:24 [iter 152/250] 53.7s trav + 2.1s train (adv_buf=1074136, policy_buf=500000, wall=104.6min, eta=67.5min)
09:25:44 [iter 153/250] 54.3s trav + 2.2s train (adv_buf=1085663, policy_buf=500000, wall=105.6min, eta=66.9min)
09:28:29 [iter 154/250] 46.7s trav + 2.2s train (adv_buf=1094729, policy_buf=500000, wall=106.4min, eta=66.3min)
09:29:45 [iter 155/250] 48.2s trav + 2.2s train (adv_buf=1103902, policy_buf=500000, wall=107.2min, eta=65.7min)
09:31:51 [iter 156/250] 38.5s trav + 2.1s train (adv_buf=1111280, policy_buf=500000, wall=107.9min, eta=65.0min)
09:35:34 [iter 157/250] 58.2s trav + 2.2s train (adv_buf=1122989, policy_buf=500000, wall=108.9min, eta=64.5min)
09:40:37 [iter 158/250] 46.2s trav + 2.2s train (adv_buf=1132027, policy_buf=500000, wall=109.7min, eta=63.9min)
09:45:45 [iter 159/250] 50.3s trav + 2.6s train (adv_buf=1141635, policy_buf=500000, wall=110.6min, eta=63.3min)
09:48:18 [iter 160/250] 49.7s trav + 2.2s train (adv_buf=1152463, policy_buf=500000, wall=111.5min, eta=62.7min)
09:51:05 [iter 161/250] 44.2s trav + 2.3s train (adv_buf=1160679, policy_buf=500000, wall=112.2min, eta=62.0min)
09:55:58 [iter 162/250] 53.3s trav + 2.2s train (adv_buf=1170046, policy_buf=500000, wall=113.2min, eta=61.5min)
10:00:45 [iter 163/250] 63.2s trav + 2.2s train (adv_buf=1183563, policy_buf=500000, wall=114.3min, eta=61.0min)
10:01:32 [iter 164/250] 44.2s trav + 2.1s train (adv_buf=1192046, policy_buf=500000, wall=115.0min, eta=60.3min)
10:05:47 [iter 165/250] 63.0s trav + 2.3s train (adv_buf=1202060, policy_buf=500000, wall=116.1min, eta=59.8min)
10:06:42 [iter 166/250] 52.5s trav + 2.2s train (adv_buf=1212554, policy_buf=500000, wall=117.0min, eta=59.2min)
10:07:27 [iter 167/250] 42.8s trav + 2.4s train (adv_buf=1221598, policy_buf=500000, wall=117.8min, eta=58.5min)
10:08:17 [iter 168/250] 47.2s trav + 2.2s train (adv_buf=1230838, policy_buf=500000, wall=118.6min, eta=57.9min)
10:10:13 [iter 169/250] 43.0s trav + 2.2s train (adv_buf=1238601, policy_buf=500000, wall=119.4min, eta=57.2min)
10:13:08 [iter 170/250] 37.0s trav + 2.1s train (adv_buf=1245274, policy_buf=500000, wall=120.0min, eta=56.5min)
10:14:56 [iter 171/250] 68.6s trav + 2.5s train (adv_buf=1258146, policy_buf=500000, wall=121.2min, eta=56.0min)
10:15:51 [iter 172/250] 53.3s trav + 2.3s train (adv_buf=1267768, policy_buf=500000, wall=122.1min, eta=55.4min)
10:16:33 [iter 173/250] 39.8s trav + 2.2s train (adv_buf=1275814, policy_buf=500000, wall=122.8min, eta=54.7min)
10:17:21 [iter 174/250] 45.8s trav + 2.4s train (adv_buf=1285415, policy_buf=500000, wall=123.6min, eta=54.0min)
10:17:59 [iter 175/250] 35.0s trav + 2.3s train (adv_buf=1292216, policy_buf=500000, wall=124.3min, eta=53.3min)
10:18:06 [iter 175] checkpoint -> iter_0175.pt
10:18:54 [iter 176/250] 46.4s trav + 2.2s train (adv_buf=1301586, policy_buf=500000, wall=125.2min, eta=52.6min)
10:20:00 [iter 177/250] 63.5s trav + 2.3s train (adv_buf=1313461, policy_buf=500000, wall=126.3min, eta=52.1min)
10:20:54 [iter 178/250] 51.8s trav + 2.3s train (adv_buf=1323316, policy_buf=500000, wall=127.2min, eta=51.4min)
10:21:29 [iter 179/250] 32.9s trav + 2.2s train (adv_buf=1329224, policy_buf=500000, wall=127.8min, eta=50.7min)
10:22:15 [iter 180/250] 43.8s trav + 2.2s train (adv_buf=1338667, policy_buf=500000, wall=128.5min, eta=50.0min)
10:22:58 [iter 181/250] 40.1s trav + 2.3s train (adv_buf=1346290, policy_buf=500000, wall=129.2min, eta=49.3min)
10:23:50 [iter 182/250] 49.6s trav + 2.5s train (adv_buf=1354937, policy_buf=500000, wall=130.1min, eta=48.6min)
10:24:48 [iter 183/250] 55.7s trav + 2.3s train (adv_buf=1365887, policy_buf=500000, wall=131.1min, eta=48.0min)
10:25:49 [iter 184/250] 58.5s trav + 2.3s train (adv_buf=1378528, policy_buf=500000, wall=132.1min, eta=47.4min)
10:26:35 [iter 185/250] 43.8s trav + 2.2s train (adv_buf=1387063, policy_buf=500000, wall=132.9min, eta=46.7min)
10:27:18 [iter 186/250] 40.7s trav + 2.3s train (adv_buf=1395207, policy_buf=500000, wall=133.6min, eta=46.0min)
10:27:59 [iter 187/250] 39.5s trav + 2.3s train (adv_buf=1402797, policy_buf=500000, wall=134.3min, eta=45.2min)
10:28:50 [iter 188/250] 48.2s trav + 2.4s train (adv_buf=1412036, policy_buf=500000, wall=135.1min, eta=44.6min)
